KEV,0.000000
HEM,0.000000
HEL,130556.000000
HYV,0.000000
KTQ,0.000000
IVL,3209.000000
JOE,0.000000
JYV,0.000000
KAU,0.000000
KEM,0.000000
KAJ,0.000000
KHJ,0.000000
KOK,0.000000
KAO,0.000000
KTT,3208.000000
KUO,0.000000
QLF,0.000000
LPP,0.000000
MHQ,0.000000
MIK,0.000000
OUL,0.000000
POR,0.000000
RVN,0.000000
SVL,0.000000
SOT,0.000000
TMP,0.000000
TKU,0.000000
UTI,0.000000
VAA,0.000000
VRK,0.000000
YLI,0.000000
BFS,0.000000
ENK,0.000000
BHD,4.000000
LDY,0.000000
BHX,7116.000000
CVT,0.000000
GLO,0.000000
GBA,0.000000
MAN,122432.000000
NQY,1162.000000
LYE,0.000000
YEO,0.000000
HAW,0.000000
CWL,6660.000000
SWS,0.000000
BRS,4382.000000
LPL,834.000000
LTN,15595.000000
PLH,0.000000
BOH,0.000000
SOU,6698.000000
QLA,0.000000
ACI,0.000000
GCI,3480.000000
JER,8577.000000
ESH,0.000000
BQH,0.000000
LGW,55510.000000
LCY,21805.000000
FAB,0.000000
BBS,0.000000
LHR,1207419.000000
SEN,0.000000
LYX,0.000000
MSE,0.000000
CAX,0.000000
BLK,0.000000
HUY,0.000000
BWF,0.000000
LBA,73.000000
WRT,0.000000
CEG,0.000000
IOM,6431.000000
NCL,187.000000
MME,0.000000
EMA,2594.000000
KOI,38459.000000
LSI,0.000000
WIC,0.000000
ABZ,50195.000000
INV,16.000000
GLA,35853.000000
EDI,32605.000000
ILY,0.000000
PIK,6.000000
BEB,0.000000
SCS,0.000000
DND,0.000000
SYY,2.000000
TRE,0.000000
ADX,0.000000
LMO,0.000000
CBG,0.000000
NWI,0.000000
STN,26021.000000
EXT,17207.000000
FZO,0.000000
OXF,0.000000
BEX,0.000000
LKZ,0.000000
MHZ,0.000000
QUY,0.000000
FFD,0.000000
BZZ,0.000000
ODH,0.000000
NHT,0.000000
QCY,0.000000
BEQ,0.000000
SQZ,0.000000
HRT,0.000000
WTN,0.000000
KNF,0.000000
MPN,2.000000
AMS,312288.000000
MST,1.000000
EIN,896.000000
GRQ,0.000000
GLZ,0.000000
DHR,0.000000
LEY,0.000000
LWR,0.000000
RTM,66.000000
UTC,0.000000
ENS,0.000000
LID,0.000000
WOE,0.000000
ORK,0.000000
GWY,0.000000
DUB,43003.000000
NOC,0.000000
KIR,0.000000
SNN,0.000000
SXL,0.000000
WAT,0.000000
AAR,0.000000
BLL,2432.000000
CPH,168557.000000
EBJ,0.000000
KRP,0.000000
BYR,0.000000
MRW,0.000000
ODE,0.000000
RKE,0.000000
RNN,0.000000
SGD,0.000000
SKS,0.000000
SQW,0.000000
TED,0.000000
FAE,0.000000
STA,0.000000
AAL,73.000000
LUX,63.000000
AES,0.000000
ANX,1.000000
ALF,12533.000000
BNN,1.000000
BOO,32089.000000
BGO,7318.000000
BJF,10.000000
KRS,0.000000
DLD,0.000000
BDU,0.000000
EVE,1.000000
VDB,0.000000
FRO,0.000000
OSL,233490.000000
HAU,0.000000
HAA,0.000000
KSU,0.000000
KKN,12624.000000
FAN,0.000000
MOL,0.000000
MJF,4.000000
LKL,0.000000
NTB,0.000000
OLA,0.000000
RRS,0.000000
RYG,28.000000
LYR,0.000000
SKE,0.000000
SRP,0.000000
SSJ,1.000000
TOS,45321.000000
TRF,112.000000
TRD,26625.000000
SVG,12052.000000
GDN,3851.000000
KRK,47.000000
KTW,44.000000
POZ,12.000000
RZE,0.000000
SZZ,0.000000
OSP,0.000000
WAW,14943.000000
WRO,284.000000
IEG,0.000000
RNB,0.000000
GOT,13369.000000
JKG,0.000000
LDK,0.000000
GSE,142.000000
KVB,0.000000
THN,0.000000
KSK,0.000000
MXX,0.000000
NYO,18.000000
KID,0.000000
OSK,0.000000
KLR,0.000000
MMX,12758.000000
HAD,5.000000
VXO,0.000000
EVG,0.000000
GEV,0.000000
HUV,0.000000
KRF,0.000000
LYC,6417.000000
SDL,0.000000
OER,0.000000
KRN,0.000000
SFT,0.000000
UME,0.000000
VHM,6417.000000
AJR,0.000000
ORB,0.000000
VST,0.000000
LLA,2950.000000
ARN,200974.000000
BMA,17881.000000
BLE,0.000000
HLF,0.000000
GVX,0.000000
LPI,0.000000
NRK,0.000000
EKT,0.000000
VBY,1698.000000
SPM,0.000000
RMS,0.000000
GHF,0.000000
ZCN,0.000000
FRZ,0.000000
ZNF,0.000000
KZG,0.000000
FCN,0.000000
GKE,0.000000
RLG,0.000000
WBG,0.000000
WIE,0.000000
FEL,0.000000
IGS,0.000000
GUT,0.000000
ALJ,0.000000
AGZ,0.000000
BIY,0.000000
BFN,0.000000
CPT,12203.000000
DUR,0.000000
ELS,0.000000
FCB,0.000000
GCJ,0.000000
GRJ,0.000000
HRS,0.000000
HDS,0.000000
JNB,390034.000000
KXE,0.000000
KIM,0.000000
KMH,0.000000
KLZ,0.000000
HLA,0.000000
SDB,0.000000
LAY,0.000000
MGH,0.000000
LLE,0.000000
MZQ,0.000000
NCS,0.000000
OVG,0.000000
OUH,0.000000
PLZ,0.000000
PBZ,0.000000
PHW,0.000000
JOH,0.000000
PZB,0.000000
NTY,0.000000
PTG,0.000000
PCF,0.000000
UTW,0.000000
RCB,0.000000
ROD,0.000000
SBU,0.000000
ZEC,0.000000
SIS,0.000000
SZK,0.000000
LTA,0.000000
ULD,0.000000
UTN,0.000000
UTT,0.000000
VRU,0.000000
VIR,0.000000
VRE,0.000000
PRY,0.000000
WKF,0.000000
FRW,0.000000
JWA,0.000000
BBK,0.000000
MUB,0.000000
GBE,0.000000
PKW,0.000000
BZV,16267.000000
FTX,0.000000
OUE,0.000000
PNR,6417.000000
MTS,0.000000
BGF,0.000000
BBT,0.000000
BSG,0.000000
SSG,4546.000000
ASI,0.000000
MRU,23257.000000
RRG,0.000000
NKW,0.000000
TKC,0.000000
DLA,26477.000000
MVR,0.000000
FOM,0.000000
NGE,0.000000
GOU,0.000000
BFX,0.000000
BPC,0.000000
YAO,0.000000
CGJ,0.000000
LVI,30.000000
LUN,24162.000000
MFU,0.000000
MNR,0.000000
NLA,6428.000000
KIW,0.000000
HAH,2505.000000
NWA,0.000000
AJN,0.000000
DZA,12195.000000
RUN,10683.000000
ZSE,0.000000
TNR,63450.000000
ZVA,0.000000
SMS,0.000000
TMM,6423.000000
MOQ,0.000000
DIE,3.000000
WMR,0.000000
ZWA,0.000000
AMB,0.000000
ANM,0.000000
HVA,0.000000
MJN,0.000000
NOS,0.000000
BPY,0.000000
WMN,6.000000
SVB,2.000000
VOH,0.000000
WAI,0.000000
IVA,0.000000
FTU,0.000000
WFI,0.000000
RVA,0.000000
WVK,0.000000
MNJ,0.000000
MXM,0.000000
TLE,2.000000
SSY,0.000000
BUG,0.000000
CAB,0.000000
NOV,0.000000
SVP,0.000000
LAD,116226.000000
MEG,0.000000
SPP,0.000000
GXG,0.000000
PBN,0.000000
VHC,0.000000
SZA,0.000000
SDD,0.000000
LUO,0.000000
UGO,0.000000
XGN,0.000000
OYE,0.000000
OKN,0.000000
LBQ,0.000000
BMM,0.000000
POG,0.000000
OMB,0.000000
MKU,0.000000
LBV,63.000000
MVB,0.000000
PCP,0.000000
TMS,0.000000
BEW,4.000000
INH,0.000000
VXC,0.000000
LFB,0.000000
MPM,12824.000000
MUD,0.000000
MZB,0.000000
MNC,0.000000
APL,166.000000
POL,0.000000
UEL,0.000000
TET,6251.000000
VNX,0.000000
DES,0.000000
SEZ,6417.000000
PRI,0.000000
AEH,0.000000
MQQ,0.000000
NDJ,3298.000000
FYT,0.000000
BUQ,0.000000
BFO,0.000000
VFA,0.000000
HRE,18098.000000
KAB,0.000000
UTA,0.000000
MVZ,0.000000
GWE,0.000000
HWN,0.000000
BLZ,0.000000
KGJ,0.000000
KBQ,0.000000
LLW,4.000000
ZZU,0.000000
MSU,0.000000
FIH,91345.000000
NLO,0.000000
MNB,0.000000
FDU,0.000000
KKW,0.000000
MDK,9624.000000
BDT,0.000000
GMA,0.000000
KLI,0.000000
LIQ,0.000000
FKI,25635.000000
IRP,3202.000000
BUX,3209.000000
BZU,0.000000
BKY,6423.000000
GOM,12839.000000
KND,12818.000000
FBM,7617.000000
KWZ,0.000000
FMI,0.000000
KMN,0.000000
KGA,6.000000
MJM,0.000000
BKO,1566.000000
GAQ,0.000000
KYS,0.000000
MZI,0.000000
TOM,0.000000
BJL,82.000000
FUE,6.000000
VDE,0.000000
SPC,0.000000
LPA,20231.000000
ACE,109.000000
TFS,1952.000000
TFN,14970.000000
MLN,0.000000
FNA,4657.000000
MLW,0.000000
ROB,346.000000
AGA,6.000000
TTA,0.000000
FEZ,4417.000000
ERH,0.000000
MEK,0.000000
OUD,0.000000
GMD,0.000000
RBA,0.000000
CMN,39721.000000
RAK,38.000000
NNA,0.000000
OZZ,0.000000
AHU,3208.000000
TTU,3209.000000
TNG,0.000000
ZIG,3209.000000
CSK,0.000000
KLC,0.000000
DKR,47136.000000
XLS,0.000000
BXE,0.000000
KGG,0.000000
TUD,0.000000
AEO,0.000000
TIY,0.000000
KFA,0.000000
EMN,0.000000
KED,0.000000
NKC,347.000000
SEY,0.000000
ATR,0.000000
NDB,17.000000
FIG,0.000000
FAA,0.000000
LEK,0.000000
SID,6502.000000
BVC,6.000000
MMO,0.000000
SNE,0.000000
VXE,0.000000
ADD,112490.000000
AMH,0.000000
AXU,0.000000
BJR,3207.000000
DIR,0.000000
GMB,0.000000
GDQ,0.000000
JIM,0.000000
LLI,4.000000
MQX,0.000000
ASO,0.000000
BJM,0.000000
HGA,1581.000000
BBO,7047.000000
KMU,0.000000
ALY,0.000000
ABS,0.000000
CAI,67053.000000
CWE,0.000000
HRG,0.000000
EGH,0.000000
LXR,0.000000
MUH,0.000000
PSD,0.000000
SKV,0.000000
ASW,6417.000000
ELT,0.000000
EDL,3208.000000
GGM,0.000000
KIS,0.000000
KTL,0.000000
LOK,0.000000
LAU,8.000000
MBA,0.000000
WIL,48076.000000
WJR,2888.000000
GHT,0.000000
AKF,0.000000
BEN,6382.000000
SEB,0.000000
TIP,23817.000000
LMQ,0.000000
HUQ,0.000000
LTD,0.000000
GYI,0.000000
KGL,12644.000000
KME,0.000000
DOG,0.000000
RSS,0.000000
ELF,0.000000
KSL,0.000000
KDX,0.000000
EBD,0.000000
JUB,18.000000
MAK,0.000000
KRT,23449.000000
ARK,0.000000
DAR,36870.000000
DOD,0.000000
IRI,0.000000
JRO,56612.000000
LKY,0.000000
MYW,0.000000
MWZ,6417.000000
PMA,0.000000
TGT,0.000000
ZNZ,3208.000000
EBB,15101.000000
SRT,0.000000
TIA,413.000000
BOJ,0.000000
GOZ,0.000000
PDV,0.000000
SOF,1955.000000
SZR,0.000000
VAR,0.000000
LCA,903.000000
PFO,27.000000
AKT,0.000000
DBV,254.000000
OSI,0.000000
PUY,0.000000
RJK,0.000000
SPU,1656.000000
ZAG,11382.000000
ZAD,5.000000
ABC,0.000000
ALC,7791.000000
LEI,0.000000
OVD,0.000000
ODB,0.000000
BIO,11.000000
BCN,180114.000000
BJZ,0.000000
LCG,0.000000
GRO,411.000000
GRX,0.000000
IBZ,7706.000000
XRY,0.000000
MJV,0.000000
MAD,339256.000000
AGP,7672.000000
MAH,0.000000
OZP,0.000000
PNA,0.000000
REU,0.000000
ROZ,0.000000
SLM,0.000000
EAS,0.000000
SCQ,4.000000
LEU,0.000000
TOJ,0.000000
VLC,75.000000
VLL,0.000000
VIT,0.000000
VGO,0.000000
SDR,0.000000
ZAZ,0.000000
SVQ,135.000000
CQF,0.000000
BYF,0.000000
LTQ,0.000000
XVS,0.000000
AGF,0.000000
BOD,119.000000
EGC,37.000000
CNG,0.000000
PIS,1729.000000
MCU,0.000000
LIG,46.000000
NIT,0.000000
TLS,17741.000000
PUF,0.000000
LDE,0.000000
ANG,0.000000
BVE,0.000000
PGX,0.000000
BIQ,0.000000
ZAO,0.000000
LBI,0.000000
DCM,0.000000
RDZ,0.000000
RYN,0.000000
XMW,0.000000
RCO,0.000000
CMR,0.000000
DLE,0.000000
OBS,0.000000
LPY,0.000000
ETZ,0.000000
BIA,10902.000000
CLY,444.000000
FSC,6419.000000
AJA,10101.000000
PRP,0.000000
SOZ,0.000000
AUF,0.000000
CMF,0.000000
CFE,0.000000
BOU,0.000000
QNJ,0.000000
LYS,46814.000000
SYT,0.000000
RNE,0.000000
NCY,0.000000
GNB,0.000000
VAF,0.000000
VHY,0.000000
AUR,0.000000
CHR,0.000000
LYN,0.000000
CEQ,0.000000
EBU,0.000000
CCF,0.000000
MRS,69753.000000
NCE,12739.000000
XOG,0.000000
PGF,0.000000
CTT,0.000000
MPL,4.000000
BZR,0.000000
AVN,0.000000
MEN,0.000000
BVA,355.000000
EVX,0.000000
LEH,0.000000
XAB,0.000000
ORE,0.000000
XCR,0.000000
URO,0.000000
TUF,0.000000
CET,0.000000
LVA,0.000000
LBG,0.000000
CSF,0.000000
CDG,671505.000000
TNF,0.000000
ORY,156830.000000
POX,0.000000
VIY,0.000000
NVS,0.000000
XME,0.000000
LIL,1.000000
HZB,0.000000
XCZ,0.000000
BES,0.000000
CER,0.000000
DNR,0.000000
LBY,0.000000
GFR,0.000000
DOL,0.000000
LRT,0.000000
EDM,0.000000
LDV,0.000000
CFR,0.000000
LME,0.000000
RNS,95.000000
LAI,0.000000
UIP,0.000000
NTE,2661.000000
SBK,0.000000
MXN,0.000000
VNE,0.000000
SNR,0.000000
BSL,2548.000000
DIJ,0.000000
MZM,0.000000
EPL,0.000000
ENC,0.000000
RHE,0.000000
SXB,0.000000
TLN,0.000000
FNI,0.000000
MQC,0.000000
FSP,0.000000
PYR,0.000000
AGQ,0.000000
AXD,0.000000
VOL,0.000000
JKH,0.000000
IOA,0.000000
HER,369.000000
KSO,0.000000
KIT,0.000000
EFL,0.000000
KLX,0.000000
KGS,54.000000
AOK,6411.000000
CFU,7.000000
KSJ,2.000000
KVA,0.000000
KZI,0.000000
LRS,2.000000
LXS,0.000000
LRA,0.000000
JMK,0.000000
MJT,0.000000
PVK,16.000000
RHO,8389.000000
GPA,0.000000
CHQ,62.000000
JSI,0.000000
SMI,0.000000
SPJ,0.000000
JTR,0.000000
JSH,4.000000
SKU,0.000000
SKG,4366.000000
ZTH,0.000000
BUD,1734.000000
DEB,0.000000
CRV,0.000000
BRI,38.000000
FOG,0.000000
TAR,0.000000
LCC,0.000000
PSR,0.000000
BDS,8.000000
SUF,2.000000
CTA,5187.000000
LMP,0.000000
PNL,0.000000
PMO,6794.000000
REG,0.000000
TPS,93.000000
NSY,0.000000
AHO,213.000000
DCI,0.000000
CAG,12072.000000
OLB,0.000000
TTB,0.000000
MXP,27305.000000
BGY,17170.000000
TRN,190.000000
ALL,0.000000
GOA,0.000000
LIN,16601.000000
PMF,0.000000
CUF,0.000000
AVB,0.000000
BZO,0.000000
BLQ,2507.000000
TSF,38.000000
FRL,0.000000
VBS,0.000000
TRS,0.000000
RMI,0.000000
VIC,0.000000
QPA,0.000000
VRN,760.000000
VCE,2437.000000
SAY,0.000000
CIA,59.000000
FCO,135252.000000
EBA,4.000000
QLT,0.000000
NAP,42.000000
PSA,932.000000
FLR,244.000000
GRS,0.000000
PEG,0.000000
LJU,34.000000
MBX,0.000000
POW,0.000000
UHE,0.000000
KLV,0.000000
OSR,0.000000
PED,0.000000
PRV,0.000000
PRG,51783.000000
BRQ,0.000000
VOD,0.000000
TLV,27600.000000
BEV,0.000000
ETH,12830.000000
EIY,0.000000
HFA,0.000000
RPN,0.000000
MTZ,0.000000
VTM,0.000000
VDA,0.000000
MIP,0.000000
SDV,0.000000
MLA,3471.000000
GRZ,0.000000
INN,0.000000
LNZ,0.000000
SZG,0.000000
VIE,195029.000000
AVR,0.000000
SMA,0.000000
BGC,0.000000
BYJ,0.000000
BGZ,0.000000
CAT,0.000000
FLW,7.000000
FAO,1647.000000
GRW,0.000000
HOR,6408.000000
TER,18472.000000
QLR,0.000000
PDL,7204.000000
PIX,0.000000
PRM,0.000000
OPO,30798.000000
PXO,0.000000
LIS,102310.000000
SJZ,0.000000
VRL,0.000000
VSE,0.000000
OMO,0.000000
SJJ,100.000000
ARW,0.000000
BCM,0.000000
BAY,0.000000
BBU,0.000000
CND,0.000000
CLJ,0.000000
CSB,0.000000
CRA,0.000000
IAS,0.000000
OMR,0.000000
OTP,36999.000000
SBZ,0.000000
SUJ,0.000000
SCV,0.000000
TCE,0.000000
TGM,0.000000
TSR,0.000000
GVA,9313.000000
SIR,0.000000
EML,0.000000
LUG,0.000000
BRN,0.000000
ZHI,0.000000
ZRH,38365.000000
ACH,0.000000
SMV,0.000000
ESB,19512.000000
ANK,0.000000
ADA,0.000000
UAB,0.000000
AFY,0.000000
AYT,2913.000000
GZT,0.000000
KYA,0.000000
MZH,0.000000
VAS,0.000000
MLX,0.000000
ASR,0.000000
TJK,0.000000
DNZ,0.000000
ISL,0.000000
BZI,0.000000
BDM,0.000000
ESK,0.000000
ADB,4125.000000
IGL,0.000000
KCO,0.000000
DLM,207.000000
BXN,0.000000
EZS,0.000000
DIY,0.000000
ERC,0.000000
ERZ,0.000000
TZX,0.000000
VAN,0.000000
BAL,0.000000
SXZ,0.000000
BZY,0.000000
KIV,1369.000000
OHD,0.000000
SKP,0.000000
GIB,0.000000
BEG,10066.000000
INI,0.000000
TGD,0.000000
PRN,0.000000
TIV,0.000000
BTS,40.000000
KSC,0.000000
PZY,0.000000
SLD,0.000000
TAT,0.000000
NCA,0.000000
PLS,25617.000000
XSC,0.000000
BRX,0.000000
CBJ,0.000000
LRM,0.000000
PUJ,1619.000000
POP,83.000000
SDQ,3728.000000
STI,0.000000
CBV,0.000000
GUA,4874.000000
RER,0.000000
GSJ,0.000000
LCE,9632.000000
SAP,23.000000
GJA,0.000000
RTB,0.000000
TEA,0.000000
TGU,6536.000000
TJI,0.000000
OCJ,0.000000
KIN,16.000000
MBJ,49.000000
POT,0.000000
KTP,0.000000
ACA,634.000000
NTR,0.000000
AGU,0.000000
HUX,0.000000
CVJ,0.000000
ACN,0.000000
CME,0.000000
NCG,0.000000
CUL,3.000000
CTM,0.000000
CEN,0.000000
CPE,0.000000
CJS,0.000000
CUU,0.000000
CVM,0.000000
CZM,0.000000
DGO,0.000000
TPQ,0.000000
ESE,0.000000
GDL,6148.000000
GYM,0.000000
TCN,0.000000
HMO,5495.000000
CLQ,0.000000
ISJ,0.000000
SLW,0.000000
IZT,0.000000
LZC,0.000000
LMM,0.000000
BJX,0.000000
LAP,0.000000
LTO,0.000000
MAM,0.000000
MID,6.000000
MXL,0.000000
MLM,0.000000
MTT,0.000000
LOV,0.000000
MEX,253041.000000
MTY,10389.000000
MZT,0.000000
NOG,0.000000
NLD,0.000000
OAX,0.000000
PAZ,0.000000
PBC,0.000000
PPE,0.000000
PDS,0.000000
UPN,0.000000
PVR,0.000000
PXM,0.000000
QRO,0.000000
REX,0.000000
SJD,0.000000
SFH,0.000000
SLP,0.000000
TRC,0.000000
TGZ,0.000000
TIJ,317.000000
TAM,0.000000
TSL,0.000000
TLC,0.000000
TAP,0.000000
CUN,12464.000000
VSA,0.000000
VER,0.000000
ZCL,0.000000
ZIH,0.000000
ZMM,0.000000
ZLO,0.000000
BEF,0.000000
MGA,15.000000
PUZ,0.000000
BOC,22438.000000
CHX,0.000000
DAV,0.000000
BLB,0.000000
PAC,12832.000000
SYP,0.000000
PTY,13953.000000
BAI,0.000000
OTR,0.000000
JAP,0.000000
GLF,0.000000
GPL,0.000000
LIR,6417.000000
LSL,0.000000
LIO,0.000000
NOB,0.000000
SJO,94157.000000
PMZ,0.000000
XQP,3208.000000
TOO,0.000000
SAL,810.000000
CYA,0.000000
CAP,0.000000
JAK,0.000000
PAP,6394.000000
BCA,0.000000
BYM,0.000000
AVI,0.000000
CCC,3.000000
CFG,0.000000
CYO,0.000000
CMW,0.000000
SCU,7.000000
NBW,0.000000
GAO,0.000000
HAV,21699.000000
HOG,0.000000
LCL,0.000000
MOA,0.000000
MZO,0.000000
GER,0.000000
UPB,0.000000
QPD,0.000000
SNU,3.000000
SZJ,0.000000
USS,0.000000
VRA,0.000000
VTU,0.000000
CYB,0.000000
GCM,25523.000000
MAY,0.000000
ASD,0.000000
MHH,0.000000
SAQ,0.000000
AXP,0.000000
TCB,0.000000
CCZ,0.000000
GHC,0.000000
BIM,0.000000
GGT,0.000000
ELH,0.000000
GHB,0.000000
NMC,0.000000
RSD,0.000000
TYM,0.000000
FPO,0.000000
IGA,0.000000
LGI,0.000000
SML,0.000000
MYG,0.000000
NAS,77207.000000
DCT,0.000000
RCY,0.000000
ZSA,0.000000
BZE,12704.000000
AIT,0.000000
RAR,32064.000000
NAN,159701.000000
SUV,25674.000000
TBU,0.000000
VAV,0.000000
TRW,375.000000
TBF,0.000000
WLS,6417.000000
APW,0.000000
PPG,0.000000
RUR,1.000000
TUB,1.000000
AAA,0.000000
FGU,0.000000
TIH,0.000000
REA,0.000000
FAV,0.000000
XMH,2.000000
GMR,0.000000
KKR,3208.000000
MKP,3207.000000
PKP,0.000000
TKP,0.000000
AXR,3209.000000
MVT,0.000000
TKX,6417.000000
NHV,12826.000000
BOB,7.000000
RGI,13.000000
HUH,1.000000
MOZ,0.000000
HOI,6418.000000
MAU,0.000000
RFP,1.000000
VLI,110097.000000
KNQ,0.000000
KOC,8.000000
